[2025-04-12 15:14:39] Микрофон 0: Microphone (2- Vault)
[2025-04-12 15:14:39] Микрофон 1: Microphone (Vault)
[2025-04-12 15:14:39] [StartConnectionAsync] Подключение установлено. UserID: 4
[2025-04-12 15:14:44] [StartCallAsync] Начало вызова. Комната: 55, Caller: 4, Участники: 2
[2025-04-12 15:14:44] [VoiceClient] Запуск записи...
[2025-04-12 15:14:44] [StartRecording] Запуск записи...
[2025-04-12 15:14:44] [StartRecording] Запись началась!
[2025-04-12 15:14:44] [VoiceClient] Запись запущена.
[2025-04-12 15:18:53] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:21] Микрофон 0: Microphone (2- Vault)
[2025-04-12 15:20:21] Микрофон 1: Microphone (Vault)
[2025-04-12 15:20:21] [StartConnectionAsync] Подключение установлено. UserID: 4
[2025-04-12 15:20:24] [StartCallAsync] Начало вызова. Комната: 55, Caller: 4, Участники: 2
[2025-04-12 15:20:24] [VoiceClient] Запуск записи...
[2025-04-12 15:20:27] [StartRecording] Запуск записи...
[2025-04-12 15:20:27] [StartRecording] Запись началась!
[2025-04-12 15:20:27] [VoiceClient] Запись запущена.
[2025-04-12 15:20:27] [UserJoinedCall] User 2 подключился в комнату с 55
[2025-04-12 15:20:27] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:27] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:27] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:27] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:27] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:27] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:27] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:28] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:28] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:28] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:28] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:28] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:28] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:28] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:28] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:28] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:28] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:29] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:29] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:29] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:29] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:29] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:29] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:29] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:29] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:29] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:29] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:30] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:30] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:30] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:30] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:30] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:30] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:30] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:30] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:30] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:30] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:31] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:31] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:31] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:31] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:31] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:31] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:31] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:31] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:31] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:20:46] Микрофон 0: Microphone (2- Vault)
[2025-04-12 15:20:46] Микрофон 1: Microphone (Vault)
[2025-04-12 15:20:46] [StartConnectionAsync] Подключение установлено. UserID: 4
[2025-04-12 15:21:05] [StartCallAsync] Начало вызова. Комната: 55, Caller: 4, Участники: 2
[2025-04-12 15:21:05] [VoiceClient] Запуск записи...
[2025-04-12 15:21:05] [StartRecording] Запуск записи...
[2025-04-12 15:21:05] [StartRecording] Запись началась!
[2025-04-12 15:21:05] [VoiceClient] Запись запущена.
[2025-04-12 15:21:05] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:05] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:05] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:06] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:06] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:06] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:06] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:06] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:06] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:06] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:06] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:06] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:07] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:07] [UserJoinedCall] User 2 подключился в комнату с 55
[2025-04-12 15:21:07] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:07] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:07] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:07] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:07] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:07] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:07] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:07] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:07] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:07] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:08] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:08] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:08] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:08] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:08] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:08] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:08] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:08] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:08] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:08] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:09] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:09] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:09] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:09] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:09] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:09] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:09] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:09] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:09] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:09] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:10] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:10] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:10] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:10] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:10] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:10] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:10] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:10] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:10] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:10] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:11] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:11] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:11] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:11] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:11] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:11] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:11] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:11] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:11] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:11] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:12] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:12] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:12] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:12] [OnAudioData] Отправка 6404 байт с Id 4 на 147.45.175.135:5005
[2025-04-12 15:21:12] [EndCall] Отмена. User: 4, Комната: 55
[2025-04-12 15:21:12] [EndCall] Отправил в end-call
